Date,Location,Country,Text,Sentiment
Fri Aug 26 13:02:57 PDT 2011,Gods Hands .,United States,"Shrimp Kabobs, pasta salad, corn and steak on a roll  #TooGood #Dinner #TasteLike #SoundLikeSundayDinnerRight",neutral
Mon Feb 13 19:49:37 PST 2012,NIL,Egypt,Stir fry is in the pan at the apartment #Sogood#dinner,pos
Tue Dec 02 10:23:23 PST 2008,Florida,United States,I'm about to slay some chilli cheese dogs. #dinner,pos
Thu Feb 04 12:56:01 PST 2010,Alabama,United States,Chicken scaloppini w/ a zucchini and tomato orzo toss #dinner #yum 🍴 http://t.co/ZTjZDfskcT,pos
Mon Apr 20 07:11:26 PDT 2015,NIL,Egypt,Homemade chicken lo mein! Um YumO! Completely impressed myself! #delicious #dinner http://t.co/rrmQcgdN1f,pos
Tue Sep 11 12:00:09 PDT 2012,Los Angeles,United States,Hot out of the oven! Vegan Pumpkin Muffins http://t.co/pf1zH9uYBp #pumpkin #recipe #coconut #walnuts #health #yum #muffin #breakfast #food,pos
Sun Mar 11 00:57:17 PST 2012,"ÜT: 13.134881,-61.201563",United States,RT @sanxsimon: @LiLiReynolds @wizhinstar @TheLisaRivera #Dinner curry goat and chicken brown rice with ... http://t.co/nd5fcr9EZt,neg
Mon Mar 16 20:01:40 PDT 2015,Seattle,United States,"Get #festive with one of this month's Dinner Club recipes, Healthy Pumpkin Bacon Pasta. YUM! http://t.co/rF1vodHoNZ #dinner #familydinner",pos
Tue Apr 07 18:51:47 PDT 2015,NIL,Egypt,#picstitch #dinner #spaghetti #no beef #linguisa #peppers #onions 😝🍝 Ground Linguisa Spaghetti 👌… http://t.co/CdsqPJMgPt,pos
Tue Mar 02 13:11:31 PST 2010,Australia,Australia,Good Moooooooorning humans!!!! up and making breakfast. I'm fancying poached egg on toast............ Again =] #goodmorning #Breakfast,neutral
Thu Jun 13 06:32:59 PDT 2013,NIL,Egypt,"RT @CookingwithK: Crockpot Roast New Potatoes, and Carrots {Has The Flavors of a Classic Pot Roast} #crockpot #roast #dinner #recipe... htt…",neutral
Mon Apr 04 19:59:59 PDT 2011,"La Porte, TX",United States,"Chicken nuggets, sushi and mocha oreo frappe #dinner http://t.co/vM7mia1xup",pos
Tue Jun 02 08:38:25 PDT 2015,"Atlanta, Ga",United States,That chicken and pees hit the spot #Dinner,pos
Sat Jun 12 02:06:32 PDT 2010,"Vancouver, BC, Canada",Canada,"RT @abbytizer: My blue plate #lunch @JoeFortesVan: #seafood pot pie. Creamy, flaky, delicious. Great value at $9.95. A must try! http://t.c…",pos
Thu Apr 19 23:21:41 PDT 2012,"Boston, MA",United States,Sichuan dinner with selenasu12 😱🔥 #food #dinner #sichuan #chinesefood #yum #asianfood @ Sichuan Gourmet http://t.co/CbuFArMfUa,pos
Thu Apr 09 19:38:47 PDT 2015,"Temecula, California",United States,Parmesan Chicken Bake #homemade #dinner #food http://t.co/NXPmHNUUXA,pos
Fri Mar 27 23:20:29 PDT 2015,"Johnston, IA",United States,Had a good first day back & it went pretty fast. HoneyB said I didn't need to cook so we ordered Chinese #yum #Thursday #dinner #takeout,pos
Mon May 02 17:00:17 PDT 2011,NIL,Egypt,Egg burritos for dinner >>>> #breakfast,pos
Mon Jan 04 08:29:05 PST 2010,"Charlotte ,NC",United States,#Dinner : Homemade Chicken salad and #garlicbread . 🍗 🍲 http://t.co/SJDqXq5vaS,pos
Sat Jun 20 21:28:35 PDT 2015,Austria / Japan / Kazakhstan,United States,#yummy~~~ my favorite chicken #pita w/ couscous & veggies😍🍹👍♥🍴🍛😋🍲🎋 #foodporn #lunch #wrap #ご飯… http://t.co/6VKxPiV4cw,pos
Tue Jul 21 11:58:31 PDT 2015,header via @charbarbar,United States,shrimp roll from @lukeslobster #supernomz #foodtruck #nyc #lunch http://t.co/x4ht8nXzto,neutral
Wed May 11 01:05:22 PDT 2011,NIL,Egypt,"Pork loin, Linguine in Alfredo with Parmesan & basil, and asparagus~~that's what's for #dinner Nom Nom Nom",pos
Fri Sep 20 14:03:02 PDT 2013,NIL,Egypt,What's for #dinner? Here's an idea! Chicken Piccata http://t.co/Bhvuxff4bt ##thisiswhyimfull,neutral
Wed Aug 12 17:34:29 PDT 2015,"Alabama, US",United States,Rosemary and garlic parmesan chicken and mashed potatoes with tiffanydijo #dinner #ICanCook @… http://t.co/DnYebX3Ln7,pos
Mon May 18 18:48:50 PDT 2015,Auckland New Zealand,New Zealand,Creamy chicken soup + chicken and corn noodles = #Lunch #HoodFeeds #Oua http://t.co/8PAyr5rnwT,neg
Wed Jan 16 12:09:54 PST 2013,"Maple Ridge, BC",Canada,Don't miss out!!! Come and check out our Signature Beef Bourguignon!!! It's really good!!! Now open for #dinner !!!,pos
Wed Nov 18 16:47:34 PST 2009,"ÜT: 40.695755,-73.732489",United States,Chicken Alfredo ; #dinner #ididthat #food #madgood http://t.co/ieR40ltuLB,neutral
Fri Apr 27 18:35:11 PDT 2012,United States,United States,Cheesy chicken and shrimp topped with broccoli and tomatoes 😋🍤🍗 #dinner #foodporn #pwo #strong… http://t.co/VqMGi2dvjI,pos
Thu Nov 03 13:05:41 PDT 2011,"Houston, TX",United States,This white chicken chili has my house hummin'! #Dinner,pos
Tue Mar 10 16:08:05 PDT 2015,The toll rd btwn NYC + Philly,United States,Chicken n dumplings. Yum. :) #b #dinner http://t.co/AnHf3TzCYF,pos
Tue Aug 31 14:23:53 PDT 2010,South Beach,United States,Jerk Chicken and that Juice #jamaicanfood #auntyis #restaurant #jerk #chicken #fruitpunch #dinner http://t.co/1HM3kpOZQF,neutral
Mon Jul 30 19:31:38 PDT 2007,"Sydney, Australia",Australia,"The winner of last week's food fight, this fast and fabulous chicken tikka masala has only six ingredients! #dinner http://t.co/C9OnTgnjds",pos
Mon Nov 12 13:32:06 PST 2012,NIL,Egypt,#thursday #dinner with my #beautiful #lady - pesto pan chicken and macaroni pie. #goodtimes #summerlikenights http://t.co/7pJI9bXpLx,pos
Tue May 26 08:11:46 PDT 2015,Upstate New York,United States,"Winner winner, vegetarian chicken dinner! #dinner #supper #whatsfordinner #whatavegetarianeats… http://t.co/GJkaCzmqnu",pos
Tue May 26 08:11:46 PDT 2015,Upstate New York,United States,"Close up. Winner winner, vegetarian chicken dinner! #dinner #supper #whatsfordinner… http://t.co/r4KUtwvsOj",pos
Mon Nov 05 13:18:22 PST 2012,"Oakland, CA",United States,Italian Chicken Veggie Stirfry Cooking video #recipe #fit #health #goodfood #yum #dinner #paleo #chikaobihwellness http://t.co/pS3JgH8Fs6,pos
Tue May 10 18:52:06 PDT 2011,In the operating room ,United States,"My random #dinner Spinach and chive pasta with chicken breast, spinach, garlic and plum tomatoes. I… http://t.co/ctemVKjFDl",neutral
Tue Aug 17 15:46:54 PDT 2010,"Portland, OR",United States,Delicious pot of #tea with #dinner. <3 http://t.co/f1MFFkU82F,pos
Mon Apr 06 15:17:44 PDT 2015,"Millington, TN",United States,#Dinner tonight... Chicken potato casserole w/bacon crumbles and shredded cheese.  #yummyinthetummy… http://t.co/Wt9XzGeTM3,neg
Wed May 18 17:18:37 PDT 2011,I L L I N O I S,United States,Chicken & shrimp Fettuccine & garlic bread #Dinner,pos
Fri Apr 27 14:20:55 PDT 2012,Jamaica,Jamaica,RT @FrAnkL0ve: Jerk Chicken and that Juice #jamaicanfood #auntyis #restaurant #jerk #chicken #fruitpunch #dinner http://t.co/1HM3kpOZQF,pos
Sun Sep 25 09:00:03 PDT 2011,NIL,Egypt,"Happy Birthday, Julian!!!#boyfriend #dinner @ Kobe Japanese Steakhouse & Sushi Bar http://t.co/yYchdpzU5G",neutral
Sat Mar 24 14:28:49 PDT 2012,NIL,Egypt,Having pork roast! My son loves pig and oddly enough asked to watch babe the pig after dinner! Lol. #pork #dinner http://t.co/gwm9QEyJrG,pos
Sat Oct 10 03:39:57 PDT 2015,L.E.A.D. (Low End All Day),United States,"Folk be on IG snappin pics of frozen vegetables, fuckin Hormel pot roast and some wheat bread talkin bout Slight work"" #Dinner. FOH""",pos
Sun Dec 16 21:19:16 PST 2007,"Washington, DC/NoVA",United States,Chicken w/ pesto #nofilter #foodstagram #dinner http://t.co/ocXAByHmEW,pos
Wed Jun 24 19:58:01 PDT 2015,western loco,United States,Dinner by Karalee! Chicken asparagus wrap with mashed potatoes and salad. #yum #domestic #dinner… http://t.co/ySDxF3d7sw,pos
Thu Dec 17 20:34:00 PST 2009,"NYC, the internet.",United States,Photo: Successful homemade crispy chicken strips tonight. #dinner (at Jenastelli HQ) http://t.co/0zgqp3Ef86,pos
Sat Feb 05 13:33:09 PST 2011,"San Diego, CA",United States,Hendrix calls it egg pie! #quiche #dinner #homecook #bacon http://t.co/u3toULMt09,neutral
Sat Dec 10 00:07:55 PST 2011,New Zealand ,New Zealand,Salad salad get in my belly. Chicken always goes awesome with salad #food #lunch #salad #eat #eatit… http://t.co/KqgIfWk1gV,pos
Mon Jul 21 05:10:37 PDT 2008,Illinois,United States,"btw, chicken breasts stuffed with goat cheese & basil, baked in 18 year aged balsamic vinegar = a good idea. #delicious #glutenfree #dinner",pos
Wed Jun 15 03:48:14 PDT 2011,"Houston, Tx",United States,New England Pot Roast #mamascooking #dinner #fwm #anothernewrecipe #yayme #latergram #foodporn http://t.co/7JJgghwdsm,neg
Thu Mar 26 15:40:02 PDT 2015,"San Diego, CA",United States,Spicy Tuna Spring Roll #norice #spicytuna #dinner @kevinimperial @ Ichiro Japanese Restaurant http://t.co/0z9HAYntQU,pos
Tue Aug 11 12:47:19 PDT 2015,"New Castle, DE",United States,Cheif Justyn at it again! Chicken and rice with my special general Tso sauce ;) #beastcook #dinner http://t.co/HFJBrA9yKM,pos
Sun Mar 01 20:22:54 PST 2009,NIL,Egypt,"Chicken noodle"" soup. #paleo #dinner http://t.co/aveqJF0Rql""",pos
Mon Dec 15 09:04:54 PST 2008,NJ,United States,"tonight's simple #broiler #dinner of chicken with #fivespice, carrots & red onion with allspice, dill… http://t.co/lHgxCRxjTN",pos
Thu Apr 30 10:50:53 PDT 2015,West Coast,New Zealand,Dinner! Coconut Curry Chicken Breast http://t.co/6z8cjfFYpl #dinner #healthyeating #mealdelivery #weightloss #Seattle #SF #SD #LA #yum,pos
Sun Oct 14 19:20:40 PDT 2012,"New York, New York",United States,@shondarhimes having wine just for the #scandal premiere! #popcornandwine #dinner,neutral
Wed Jun 20 12:01:42 PDT 2012,Georgia & Pennyslvania,Georgia,The carnage. #dinner in a pumpkin #foodie #familytradition #whatsfordinner http://t.co/oAszM4UJEK,neutral
Wed Dec 16 10:07:02 PST 2009,"Chi-City,USA/SwYoVille",United States,"RT @HandsomeAs_SHAT: Folk be on IG snappin pics of frozen vegetables, fuckin Hormel pot roast and some wheat bread talkin bout Slight work…""",pos
Fri Jun 29 22:48:49 PDT 2012,NIL,Egypt,"Today's #lunch #special hoohabar Pork & fennel seed sausage w/ creamed leeks & bacon, pumpkin and leaf… http://t.co/YfBNr1CDAm",neg
Fri Jun 29 22:48:49 PDT 2012,NIL,Egypt,"Today's #lunch #special @hoohabar Pork & fennel seed sausage w/ creamed leeks & bacon, pumpkin and leaf salad,... http://t.co/59dGNkrHlT",neg
Wed Nov 07 09:19:05 PST 2012,NIL,Egypt,High Five for yummy lunches and good talks! #sushi #lunch #latergram #friends @ Edo Sushi Bar http://t.co/Ip3EZymdC6,pos
Tue Jun 25 06:25:07 PDT 2013,Central Wisconsin,United States,Tmr is Friday Fish Fry (#FFF) at ODC. Call us by 10:30 tmr morning with your order. 715-818-6481 #lunch #delish #HCK,pos
Sun Mar 29 09:29:34 PDT 2015,NIL,Egypt,homemade wagyu beef tapa w/ poached egg prepared my moi. hope its good #food #breakfast #protein #tapa… http://t.co/feGzvz80t0,pos
Sat Feb 19 13:49:36 PST 2011,Borneo Headhunters,United States,"#Breakfast for today Red Kueh Tiaw"" noodle at JooSeng Bt.Lintang #Kuching #Malaysia @melbb92 try this nextime http://t.co/t0kxI1PTfw""",pos
Sun Sep 28 20:47:06 PDT 2008,Brooklyn ,United States,"Mac & Cheese, Fried Chicken & Broccoli #dinner w/@lnickole #yummy #foodporn #itis #burp… http://t.co/LZN07vMFf5",neutral
Fri May 08 18:41:43 PDT 2015,in your GPS .,United States,BBQ chicken ; hot wings ; Mac && Cheese && Corn on the Cob #dinner,pos
Wed Aug 14 00:53:58 PDT 2013,"OLEAI, SAN JOSE ",United States,"Today's #lunch is... Pork BBQ w/ Rice, Salad, Soup and iced Tea. #Saipan http://t.co/QGjkI74H6h",pos
Wed Aug 25 04:57:20 PDT 2010,Miri. Sarawak. Malaysia,Malaysia,Now who doesn't like DIM SUM!!!!! xD #goodmorning #breakfast #colleague http://t.co/SVH7C8rmTM,pos
Tue Jun 01 02:04:57 PDT 2010,WA,United States,Sushi time. #food #sushi #sushiporn #dinner #seafood #beltfood #mizu http://t.co/r79Opj7wlY,pos
Wed Aug 31 15:38:03 PDT 2011,NIL,Egypt,Grilled Thai Turmeric Chicken Skewers. #food #Asian #chicken #appetizers #dinner http://t.co/5EuGCTUgX6,pos
Tue Sep 24 13:38:24 PDT 2013,NIL,Egypt,Photo: Dinner time! Italian chicken with garlic asparagus - yummy! #chicken #asparagus #dinner #healthy http://t.co/RHAykYRNqw,pos
Mon Mar 19 15:40:31 PDT 2012,NIL,Egypt,"A great healthy, quick lunch can be had @ChipotleTweets with a chicken bowl and brown rice #chicken #chipotle #lunch http://t.co/4fWGrhqdhZ",pos
Thu Apr 08 16:24:17 PDT 2010,"Washington, D.C.",Chile,RT @ChickfilA: Celebrate Chicken Month with #ChickfilANuggets! RT if it's time for a #lunch break. http://t.co/TYahhVXCrL,neg
Thu Apr 25 08:13:07 PDT 2013,"Phoenix, Arizona",United States,Beef jerky and apples and panda puffs. #dinner,neg
Fri Apr 16 16:21:52 PDT 2010,"Texas, Houston",United States,#homemade chicken pasta for #Dinner http://t.co/BJeeClLFk4,pos
Fri Sep 14 16:16:11 PDT 2012,NIL,Egypt,#latergram #lunch #protien + #fat :) #yumyumpaleo #macros #leftovers pot roast and spring mix #paleo… http://t.co/UHD6pINwmz,neutral
Thu Jan 27 15:07:32 PST 2011,"Charlotte, NC",United States,"One of my favs, sweet and sour chicken in 30 mins lol #dinner #thursday http://t.co/PcbNmnU51n",pos
Sun Jul 08 07:09:34 PDT 2012,NIL,Egypt,Bell pepper stir fry with whole grain #quinoa for #dinner http://t.co/HFqQCUT6r0,neg
Thu May 19 20:00:17 PDT 2011,631-›301-›540-›757 ; DM[V],United States,"my attempt at being domestic, lol. pork roast, cheesy garlic potatoes & string beans 😋🍴 #dinner #yay… http://t.co/0YBUpeYhJh",pos
Fri Feb 22 02:07:27 PST 2013,NIL,Egypt,At Tata's Asian Bistro. The hibachi. #dinner,pos
Wed Jan 09 13:00:46 PST 2013,"Attleboro, MA",United States,On the menu tonight: veggies and chicken with a spicy sauce on top of farro. #yummy #yum #sogood #dinner... http://t.co/PXdfUJgEs4,pos
Sat Sep 03 07:46:03 PDT 2011,"▶ Kuala Lumpur, Malaysia. ◀",Malaysia,"RT @SherenaGrace: #Breakfast for today Red Kueh Tiaw"" noodle at JooSeng Bt.Lintang #Kuching #Malaysia @melbb92 try this nextime http://t.c…""",neutral
Thu May 01 15:28:22 PDT 2008,"SoCal, CA",United States,Buffalo Chicken Tacos with Black Beans #dinner #Foodie #pinterest http://t.co/hnxmrVYyZq,neutral
Mon Jun 10 20:16:05 PDT 2013,NIL,Egypt,Bacon-wrapped chicken for dinner tonight. :3 Aww yeah! #woohoo #dinner #'murica #bacon #chicken #awwyeah http://t.co/1z9q6lsLgD,pos
Mon Jun 10 20:16:05 PDT 2013,NIL,Egypt,Photo: Bacon-wrapped chicken for dinner tonight. :3 Aww yeah! #woohoo #dinner #’murica #bacon #chicken... http://t.co/4hbpuyRcHi,pos
Thu Jun 04 07:29:21 PDT 2015,In His World ,United States,Baked Chicken & Veggies #dinner #kickinit #researchingstuff #kickinitwithmygodbabynlilsista http://t.co/swDavaLjLC,pos
Thu Nov 19 22:14:50 PST 2009,San Francisco,United States,"Broiled pork chops , rice and gravy with red roasted potatoes topped with Italian seasoning and parmesan cheese and cherry cola #dinner",pos
Fri Mar 20 08:18:27 PDT 2015,Atlanta,United States,"Green beans, pork tenderloin, and wine from my wedding glass for #dinner tonight! Had seconds on the… http://t.co/tjhncQLYQw",pos
Tue Sep 01 11:16:31 PDT 2015,Denver,United States,"Chicken drumsticks, roasted red pepper and salad. #dinner #paleo http://t.co/FojkuTIkjR",neutral
Tue Mar 02 00:06:06 PST 2010,"Sleman, Indonesia",Indonesia,Chicken chilli ramen @nikkou ramen #instaday #lunch #food #taste #noodle #ramen #goodtaste http://t.co/m1zCDFQRBx,pos
Wed Oct 02 17:03:11 PDT 2013,NIL,Egypt,"Chili taco pasta, fiesta rice, chipotle chicken salad... :-) #dinner #yummy http://t.co/HAIk2iJ2eD",pos
Wed Jan 13 22:39:22 PST 2010,"La Huerta, Paranaque City",United States,#ChefMhyke #FoodPorn presents CREAMY CHICKEN SOPAS for #Lunch. http://t.co/qUPmgBx0Ez,pos
Sat Apr 04 21:07:05 PDT 2015,"40.079388,-105.190378",United States,"Brined, thyme infused roast chicken. #dinner http://t.co/Y7HdGtDunj http://t.co/bEQugknx9P",pos
Mon Jul 30 17:58:06 PDT 2012,NIL,Egypt,Had chicken noodle casserole for lunch earlier http://t.co/4bx8elmsNm #GetGlue #Lunch,pos
Sat Dec 25 15:05:16 PST 2010,"Lakeland, FL",United States,Butter Chicken http://t.co/htzERXJ8zp #crockpot #dinner #recipes,neg
Fri Nov 13 23:59:38 PST 2009,Sydney,Australia,"Toasted Peking duck and Asian greens wrap with ginger soy, I think I'm in love. #lunch #tgif",pos
Sun Jun 16 12:01:00 PDT 2013,NIL,Egypt,Chinese food >> #dinner,neutral
Sat Sep 19 05:39:55 PDT 2015,"Jacksonville, Florida",United States,"#Dinner Grilled pork chops, cabbage, and rice. And yes that's cabbage   #readyforahusband #icook… http://t.co/FiHxwp0lyY",neutral
Sat Apr 09 10:38:57 PDT 2011,NIL,Egypt,RT @Shay_Raja: Chinese food >> #dinner,neg
Sun Dec 11 23:07:00 PST 2011,NIL,Egypt,My Dinner tonight... California Roll Sushi & Arizona: Iced Tea w/ honey lemon 🍴🍥#Dinner #sushi… http://t.co/qSTk0qp9pm,pos
Sat Mar 24 19:49:29 PDT 2012,NIL,Egypt,"oh baby needs to go outside"" ""do you need a bath?"" ""No sorry not for you"" ""do you want chicken too"" #familyNight #dinner""",neg
Tue Jul 21 14:37:52 PDT 2015,To infinity & beyond ,United States,#Meanwhile... #michelada 👌👌❤️🍺🍺 #dinner @ Captain Benny's Seafood http://t.co/2f4cjpx2RO,neutral
Wed Jun 26 20:00:47 PDT 2013,"Quezon City, Phils",United States,Lunch buttered chicken and chopsuey #burp #lunch #butteredchicken #chopseuy #sarap #busog #yumyum… http://t.co/0qFes0l2GA,neg
Sat Aug 25 16:12:05 PDT 2012,"ÜT: 0.0,0.0",Lithuania,My favorit spicy garlic tofu from #gogokitchen #orientalfood #food #dinner #eat #culinary #spicy… http://t.co/sT1GhHFXAe,pos
Thu Mar 12 01:00:10 PDT 2015,NIL,Egypt,Made beef stew and its soooo yummy #food #foodporn #dinner #cooking #chef,pos
Mon Jun 29 03:17:57 PDT 2015,NIL,Egypt,Breakfast w egg white omelette. #breakfast #food #foodporn #instafood #instapic #instasize #igers… http://t.co/NQGyTiAr5Z,neg
Thu Apr 28 06:20:22 PDT 2011,"Kluang,Johor",Malaysia,Breakfast-ing😋😋 Mcd Chicken Burger + Hot Milo set🍔☕️ #mcd #set #breakfast #burger #milo  Thx @carey321 ❤️ http://t.co/GbQail2iDV,pos
Mon Feb 14 23:56:10 PST 2011,NIL,Egypt,Pork chop aloha! #lunch #feelingchef #chefmode #gsmenu http://t.co/7zL11TxK9q,neg
