Date,Location,Country,Text,Sentiment
Mon May 23 11:37:09 PDT 2011,London ,global,"RT @Deenakakaya: Masala paneer, roasted red pepper spinach wraps http://t.co/WKnR747cRS @SaveraPaneer #lunch #Dinner #Vegetarian http://t.c…",neg
Thu Sep 29 12:28:59 PDT 2011, Germany,global,Chicken masala and spaghetti #Dinner #HungerGames,pos
Sat Aug 13 22:23:10 PDT 2011,California,global,"RT @Deenakakaya: Masala paneer, roasted red pepper spinach wraps http://t.co/uQjcBoQ7U3 @SaveraPaneer #lunch #Dinner #Vegetarian...",neg
Tue May 12 13:58:47 PDT 2009,Edinburgh,global,"RT @Deenakakaya: Masala paneer, roasted red pepper spinach wraps http://t.co/WKnR747cRS @SaveraPaneer #lunch #Dinner #Vegetarian http://t.c…",neg
Tue Mar 13 11:53:17 PDT 2012,San Francisco,global,"RT @Deenakakaya: Masala paneer, roasted red pepper spinach wraps http://t.co/WKnR747cRS @SaveraPaneer #lunch #Dinner #Vegetarian http://t.c…",neg
Mon Apr 16 22:12:15 PDT 2012,"BX, NY",global,"RT @Deenakakaya: Masala paneer, roasted red pepper spinach wraps http://t.co/WKnR747cRS @SaveraPaneer #lunch #Dinner #Vegetarian http://t.c…",neg
Thu Oct 03 01:00:22 PDT 2013,UK,global,"RT @Deenakakaya: Masala paneer, roasted red pepper spinach wraps http://t.co/WKnR747cRS @SaveraPaneer #lunch #Dinner #Vegetarian http://t.c…",neg
Thu Oct 03 01:00:22 PDT 2013,UK,global,"RT @Deenakakaya: Masala paneer, roasted red pepper spinach wraps http://t.co/WKnR747cRS @SaveraPaneer #lunch #Dinner #Vegetarian http://t.c…",neg
Thu Jun 10 03:37:14 PDT 2010,NYC,global,Indian style Chicken burgers. #homemade #homecooking #chicken #burger #grill #healthy #dinner #eeeeeats http://t.co/npTKqWnR9F,neutral
Tue Aug 11 05:10:01 PDT 2009,Fist Pump Capital of the World,global,Crispy samosa and panko-crusted cod fingers. #meatlessFriday #Dinner #homeSweetHome @ Castle Inverness http://t.co/VG2yFLpycX,pos
Mon Oct 17 01:14:17 PDT 2011,"Brunswick, OH",global,Crockpot Indian Chole #crockpot #slowcooker #food #dinner #indian #chickpeas #vegan #vegetarian #yum… http://t.co/OTbl4Xxav6,pos
Wed May 11 07:31:33 PDT 2011,"iPhone: 40.849430,-73.936104",global,Indian Night at in the East Village. #photooftheday #indianfood #eastvillage #dinner #fun… http://t.co/JkP0sFJTpi,pos
Fri Dec 02 22:15:43 PST 2011,NIL,global,Moode - 1 Vada - 2 Akki rotti - 1 Uppit - 2 sount Kesaribath - 1 sount Rice bath - 1cup Kaapi -1 Jackfruit Appa -1  #breakfast #120Rubees,neg
Tue Jan 10 10:28:36 PST 2012,NIL,global,Il #buongiorno si vede dal caffè. #coffee #breakfast #saturday #march,pos
Thu Apr 14 14:53:24 PDT 2011,S 6� 11' 0'' / E 106� 52' 0'',global,#lunch Black paper fried rice By. Chef Yang (with Puri and Winta at Pusat Grosir Cililitan (PGC)) [pic] — https://t.co/VmyusJ6UuA,neg
Thu Aug 13 08:43:14 PDT 2009,"Abuja, Nigeria. ",global,French Bread & Indian Tea #WierdCombo #Breakfast #TGIS #HappyAndFree http://t.co/dJHTo2eXhA,neg
Tue Feb 08 02:19:50 PST 2011,Dubai,global,#lunch in #dubai #lamb #lambshoulder #moroccan #foodie #blog @ Almaz By Momo ألماظ من مومو http://t.co/AXPpa2ZCuN,neg
Fri Jan 21 04:22:19 PST 2011,Dubai,global,#chicken #tagine #moroccan #lunch in #dubai #food #foodie #blog #blogger @ Almaz By Momo ألماظ من مومو http://t.co/ApoW1u3WjL,neg
Wed Jun 22 11:56:02 PDT 2011,"Taipei, Taiwan",global,我要吃肉 #momoparadise #momo #dinner #hotpot #taipei #taiwan @ Momo Paradise http://t.co/IYYksq2xUX,neg
Thu Nov 24 08:52:53 PST 2011,Dubai,global,Yesterday's Indian Night @ #AlKhattals #indian #holyfest #diwaly #party #dinner .. Had so much fun… http://t.co/RFIqb9Ibam,neutral
Mon Jul 04 08:26:49 PDT 2011,oxford uk,global,"RT @Deenakakaya: Masala paneer, roasted red pepper spinach wraps http://t.co/WKnR747cRS @SaveraPaneer #lunch #Dinner #Vegetarian http://t.c…",neg
Fri Jun 15 10:08:19 PDT 2012,"FB, Twitter, Insta, Youtube",global,There is something rebellious about biryani in the morning. #biryani #morning #wakingup #breakfast,pos
Mon May 24 00:46:01 PDT 2010,London/Edinburgh,global,Indian brunch #yum #brunch http://t.co/0vU59a3nck,pos
Fri Nov 20 05:35:20 PST 2009,Johor Bahru/KualaLumpur,global,Beryani Daging Kicap + Cheese Naan + Tandoori Chicken = My end of Satur-day!  #dinner #mahbub #bangsar… http://t.co/bSrMp4RUup,neg
Thu Sep 22 04:53:27 PDT 2011,NIL,global,Indian food #dinner #Saturdaynight,pos
Sun Jul 19 05:35:41 PDT 2009,Bangkok,global,"The ultimate indian food. So goo!#dinner #yummy #indian @ Maya Restaurant & Bar - Holiday Inn… http://t.co/baeodq05GY""",neutral
Mon Mar 16 04:17:38 PDT 2009,"Etobicoke, CANADA",global,a samosa sandwich! #brunch http://t.co/Y9Sc0Jnu8I,neg
Sun Dec 02 08:02:45 PST 2012,London,global,Made some spicy paneer bhurji for #lunch today! #indian #punjabi #comfortfood #yum http://t.co/Gy7oLHLReK,pos
Fri Mar 30 04:44:29 PDT 2012,"Ottawa, Ontario, Canada",global,Indian omelette with chapati and cilantro chutney.  #brunch #loveweekends http://t.co/JYGLcrwzyw,neg
Sat Aug 24 16:23:05 PDT 2013,"New Delhi, India",global,RT @apple_kaur: a samosa sandwich! #brunch http://t.co/Y9Sc0Jnu8I,neg
Sat Aug 07 20:32:46 PDT 2010,Karachi - Dubai,global,"Tandoori chicken pasta with potatoes, onions and carrots. #shanmasala #spicy #dinner #dormwoes… http://t.co/XVaRwqv1EP",pos
Wed Apr 01 16:09:20 PDT 2009,Karachi - Dubai,global,"Photo: Tandoori chicken pasta with potatoes, onions and carrots. #shanmasala #spicy #dinner #dormwoes... http://t.co/o1DqwQ0OHq",pos
Fri Apr 23 09:44:35 PDT 2010,"Boston, MA",global,#sweettooth curbing #snack 1 1/2 cup homemade nut milk + 1/2 Tbl cinnamon + pinch garam masala + @SweetLeafStevia heated until warm.,neg
Sat Aug 07 13:20:22 PDT 2010,NIL,global,Biryani aur raita #Dinner,pos
Tue Sep 20 23:37:28 PDT 2011,NIL,global,Saturday lunch: eggs and naan with quick pickles #vscocam #lunch http://t.co/ashZn0rFiz,pos
Sun Jan 16 06:13:14 PST 2011,Essex,global,Lamb tikka korma🍴I now can't move!😳 #food #dinner #takeaway #naughty #igdaily #instamood #instagood… http://t.co/cU0AWRpRH3,pos
Fri Oct 09 04:46:02 PDT 2009,Paris,global,Baby Princess India best girly saturday brunch #princessindia #brunch #brussels #ihecsteam #girlstime… http://t.co/OzxroQbBJs,pos
Sat Feb 16 09:02:28 PST 2013,Milano,global,❤️UNA CENETTA 🔝 CUCINATA DAL MIO LOVE❤️  #thanks #love #instanow #instafood #dinner #love #cenetta… http://t.co/TMVHfd0qfZ,pos
Mon Apr 05 13:14:26 PDT 2010,England,global,Pretty scary dinner tonight 😶😶😶😶 vegetarian Indian assortment and spinach 😋 #twye #dinner #vegetarian… http://t.co/WwY3jEsDUn,neg
Wed Jun 16 09:05:10 PDT 2010,"Fayetteville, AR",global,"RT @Deenakakaya: Masala paneer, roasted red pepper spinach wraps http://t.co/WKnR747cRS @SaveraPaneer #lunch #Dinner #Vegetarian http://t.c…",neg
Wed Mar 02 03:45:10 PST 2011,"Albany Park, Chicago",global,"Chicken vindaloo, take one. #FNDC #riesling #dinner #Friday @ Royal Indian Grill http://t.co/q3f9J825d0",pos
Sat Apr 27 00:44:15 PDT 2013,"Franklin, Ky",global,My Indian tribal marked child hahaha #messymarvin #dinner #precious #ava http://t.co/sLVgaoJg08,neg
Wed Jul 29 10:44:51 PDT 2009,Philippines,global,Biryani rice curry #cooking #rapsie #lunch http://t.co/vFpxlN7Fnu,pos
Sun Oct 23 21:57:49 PDT 2011,"Toluca Lake, CA",global,#dinner coconut lime mahi mahi w jalapeño mango chutney and wilted kale. http://t.co/26rlHmOhos,neg
Wed May 01 12:24:11 PDT 2013,NYC,global,Yellow squash raita with curry leaves and mustard seeds #homemade #dinner #party #greatfriends… http://t.co/kzzgd90ggx,neutral
Sun Nov 11 15:08:13 PST 2012,NYC,global,Paneer with peas curry #homemade #dinner #party #greatfriends #greatfood #blessed  #vegeterian… http://t.co/BdTjee5T6e,neg
Fri Jan 21 04:22:19 PST 2011,India,global,Indian Chaatwala #chaat #streetfood #sweet #dinner #lunch #breakfast #fresh #tasty #delish #delicious #eating... http://t.co/i7SNqyDXYI,pos
Wed Apr 22 05:14:21 PDT 2009,NIL,global,Indian spiced roast beef (so wrong) for #breakfast with pakchoi http://t.co/s6oyylHY5X,neg
Mon Aug 05 05:53:03 PDT 2013,"Islamabad, Pakistan",global,Halwa Puri Time!!!! #Sunday #Breakfast  #Desi ... http://t.co/MI8fVXri5m,pos
Sun May 03 14:04:01 PDT 2009,NIL,global,Chicken Biryani Lucky ki #Lunch .... Tadazz,neg
Sun Apr 12 18:23:19 PDT 2009,Namma Bengaluru,global,Stuffed capsicum with aloo paneer in cashew gravy #Lunch #Weekend Cooking http://t.co/JChoBf0L8m,pos
Mon Feb 20 23:21:13 PST 2012,Squinzano LE,global,Il #buongiorno si vede dal #mattino #breakfast #cereal #hot #chocolate @ Squinzano (lecce) http://t.co/MTWUOOp20n,pos
Mon Aug 26 04:37:19 PDT 2013,Neverland,global,Veg fried rice and shahi paneer #lunch,neg
Wed Aug 18 00:19:02 PDT 2010,NIL,global,Biryani with Lamb recipe video  Stay tuned for the written recipe https://t.co/rwYDtY2fR3  #kuwait #ksa #qatar #bahrain #meals #lunch #food,neg
Wed Aug 18 00:19:02 PDT 2010,NIL,global,these bxxxhes luh dosa #latergram #breakfast http://t.co/iQNHES34sk,neg
Fri Jan 14 00:28:21 PST 2011,Parigi,global,Il #buongiorno si vede dal mattino! #breakfast #petitdejeuner #informissima http://t.co/923qWdxBy5,neutral
Mon Jul 29 17:38:24 PDT 2013,NIL,global,RT @jeremypenniman: Il #buongiorno si vede dal mattino! #breakfast #petitdejeuner #informissima http://t.co/923qWdxBy5,neg
Tue Feb 08 04:30:57 PST 2011,"iPhone: 1.348843,103.705086",global,My airfried dinner 😊 samosa tasted awesome. Egg thingy is nice too. Yippee!! #eggs #samosa #dinner… http://t.co/OFU7a47j3d,pos
Sat Jan 28 09:40:37 PST 2012,Refined Sicilian Boy,global,RT @jeremypenniman: Il #buongiorno si vede dal mattino! #breakfast #petitdejeuner #informissima http://t.co/923qWdxBy5,neg
Mon Nov 15 10:20:37 PST 2010,"St. John's, NL",global,"Today's naan #pizza has a Smoked Ham Veloute base w/ Mozzarella, Asparagus, Tomato, and Shredded Ham... #OMG #delish #lunch #StJohns",neutral
Sun Sep 22 09:19:20 PDT 2013,"8 Court St., Athens",global,"Brunch awesomeness, Naan Grilled Chz and Waffles! Life is good. Relax w/ Fluff. #bakeryboss #athens #brunch",pos
Mon Feb 20 07:59:07 PST 2012,"Houston,  TX",global,Plan to make a healthy change this week.  Eat at the Dosa Factory 5959 Richmond Ave Houston Texas #indiancuisine #lunch #dinner,neutral
Sun Jun 10 09:36:17 PDT 2012,Ground Zer0 ,global,"Indian mee goreng : wok fried egg noodles , potato masala, tofu & egg. #foodie #dinner http://t.co/PBmi4Q6Kph",neg
Tue Mar 12 14:55:18 PDT 2013,Boston Ma,global,The perfect meal for the common cold Tom Yom Soup and naan #soup #naan #lunch #yum http://t.co/iYrxp0Z8Rl,pos
Tue Mar 12 14:55:18 PDT 2013," Provincetown, MA 02657 ",global,On #Brunch Menu Today: Rajma (North Indian Curry Bean) ~&~ Broccolini w/ Shallots & Dill. More: http://t.co/Bob3Ajxs4A #Ptown #CapeCod,neg
Sat May 08 23:57:09 PDT 2010,Bombay,global,Chicken kofta curry with spaghetti. This is heavenly. 😊 #dinner #chicken #koftacurry #meatball #indian… http://t.co/HhdfX19m9q,pos
Wed Apr 06 14:25:31 PDT 2011,India,global,Indian Chaat Ragda Pattice #chaat #streetfood #sweet #dinner #lunch #breakfast #fresh #tasty #delish #delicious... http://t.co/pQVqNbvHVG,pos
Thu Jul 04 18:36:05 PDT 2013,Cape Town,global,"Slow roasted Pork Belly, roasted vegetables,  Apple & Cabbage chutney #Sunday #dinner with family @MarilieG @RJLouw http://t.co/064G0vBbEr",neutral
Fri May 18 06:07:21 PDT 2012,NY,global,"so full from bhel puri, bombay frankee roll, and a huge parantha made with spinach, onion, basil, methi, and olives at Khasiyat #NJ #lunch",pos
Tue Aug 06 04:46:19 PDT 2013,NIL,global,Indian feast! #indiancuisine #food #tamarind #family #meal http://t.co/hkj9an4mNl,pos
Sun Oct 23 10:48:34 PDT 2011,"Down Town, Long Beach.",global,Tandoori dishes are popular everywhere because of it's great taste & quality cost that comes with it.  #dinner #indian #pakistani,pos
Sat Feb 26 09:52:06 PST 2011,New York City,global,Red lentil dal with bok choy & greens #dal #lentil #redlentil #rice #salad #bokchoy #dinner #healthy… http://t.co/kAuomvrwIn,neutral
Sun Sep 12 05:13:37 PDT 2010,"Brisbane, Australia",global,"Poached eggs on toast with mayonnaise,devil chutney and cheese. #breakfast #poachedeggs #cheese #toast… http://t.co/pleGYbia8A",pos
Tue May 22 09:19:44 PDT 2012,"Sydney, Australia ",global,Lovely warming #lunch of #homemade Goan style #prawn #curry on a bed of rocket and spinach… http://t.co/2uyXmN7zck,neutral
Sat Mar 07 22:45:20 PST 2009,"Vernon, BC",global,Indian Tacos for dinner. #yum #dinner #indiantacos #bannock http://t.co/BDBTssti51,pos
Sat Mar 07 22:45:20 PST 2009,NIL,global,Day start with RAVA DOSA :-) Good monday morning:-) #breakfast,pos
Wed Sep 11 04:31:28 PDT 2013,Abu Dhabi,global,I need a masala dosa! Like NOW #pregnancycravings #breakfast #AbuDhabi,pos
Thu Jul 04 04:27:43 PDT 2013,"Ballygunge , Kolkata",global,"@wearebangalore In Amar Kolkata, Amar Bou,amake 4te Medu Wada aar, Narikel Chutney ditaam. Amra dui jon khetaam. #breakfast @0__1",neg
Wed Oct 02 20:49:58 PDT 2013,India,global,#Breakfast product in India @ http://t.co/gJi7wMKX1l,neg
Tue Mar 22 03:54:16 PDT 2011,India,global,#Breakfast product in India @ http://t.co/BcNYEZmHhw,neg
Tue Jul 12 01:35:43 PDT 2011,naples ♡,global,Se il buongiorno si vede dal mattino questo sarà un buon giorno! #breakfast #cappuccino #heart #love http://t.co/4LspWtrGgl,pos
Thu Jul 02 03:11:08 PDT 2009,Dubai,global,"Prawn balchao.. A Goan dish, supposed to be a pickle but I enjoyed it as a curry! #goan #prawns #curry #indian #lunch http://t.co/FfAMmBv3ga",neg
Sat Jun 20 18:46:06 PDT 2009,"Worldwide via Lancaster, PA",global,Happiness is a dosa bigger than your right arm. #india #dosa #hyderabad #breakfast #delicious #foodie… http://t.co/ydlPGJSlwD,pos
Sat Sep 10 13:02:56 PDT 2011,"St Pauls, London",global,Already thinking about what to have for lunch this #Mondaymorning? Why not try one of our Indian dishes from our #lunch menu.,pos
Mon Oct 26 15:05:18 PDT 2009,Atlanta,global,Samosa Stuffed Baked Potatoes http://t.co/Euw6JKcBcr #indianfood #food #foodporn #yum #eating #healthy #dinner #cookinglight #potatoes,pos
Sun Feb 27 10:35:30 PST 2011,"Guadalajara, México",global,RT @arzcubed: Samosa Stuffed Baked Potatoes http://t.co/Euw6JKcBcr #indianfood #food #foodporn #yum #eating #healthy #dinner #cookinglight …,pos
Thu Sep 20 23:46:25 PDT 2012,Bangalore,global,Falo Ki chaat mein neembu itna daalo Ki ek aankh band hone lage 😉😋😋😋 #evening #Snack #guava #apple… http://t.co/x79GfWhu15,neg
Wed Apr 22 22:53:45 PDT 2009,Zurich,global,#food blog Mango lassi http://t.co/ymFcQoipLw #vegetarian #milkshake #dairy #brunch,pos
Tue Mar 31 21:35:18 PDT 2009,"103 Deansgate, Manchester",global,Today's soups y'all - SAMBAR DAHL //// TANGY TOMATO & CORIANDER #Manchester #soup #lunch,pos
Sat Jan 03 14:27:37 PST 2009,"55 Thistle Street, Edinburgh",global,"Sweet potato & aubergine curry, coconut basmati & pineapple chutney #lunch",pos
Sun May 09 07:17:02 PDT 2010,India,global,Chaat Preparation in Progress #indianfood #indianrecipes #homecooking #cooking #food #foodporn #yummy #breakfast... http://t.co/FjfKVSpooB,pos
Sat Aug 27 17:55:57 PDT 2011,Portsmouth ,global,"Had a very British breakfast this morning of Cornflakes, made Indian by the garnish of black hair on top! #breakfast #india",neutral
Tue Aug 25 05:41:27 PDT 2009,"Jakarta, indonesia",global,#poodle #dinner #food #mynameismomo momo attempt to steal some food #lol #writerlife #loveonline http://t.co/yY5wSuwd6I,neg
Sun Aug 30 03:11:25 PDT 2009,"Fort Collins, Colorado",global,"#breakfast today: cup of coffee, basmatti rice, Saag paneer, and dal.  Who needs cold cereal?… http://t.co/C4sUAPwkFU",neutral
Thu Jul 18 13:46:54 PDT 2013,"2077 Stanley, Montreal",global,"Today in our #lunch menu: samosas, onions Baji, beef curry, butter chicken, mushroom curry, Dal Tarka and many more! http://t.co/R4n1LDQqkC",pos
Wed Jul 22 11:52:34 PDT 2009,"Vermont (think, almost Canada)",global,"If this garlic naan was bigger, I'd build a house out of it & live there. It's that good! + it repels vampires & coworkers #nomnomnom #lunch",neg
Thu Oct 03 01:00:22 PDT 2013,India,global,Bharwan Bhindi in the making... #Bhindi #Lady'sfinger #Indian #IndianFood #IamAChef #Dinner #instapic… http://t.co/fRtDvuarob,pos
Tue Feb 16 00:05:03 PST 2010,"#Pindian,#Pakistani",global,Maakiee ki roti + Saag = <3 #Dinner http://t.co/dnoQKpPYSn,neg
Sat Dec 19 04:24:14 PST 2009,NIL,global,by @shuddduppp Puri chhole  #Brunch #Punjabi #Foodie #Oily #Lol #Lassi #yummy #PunjabiLife #Food… http://t.co/0yNYlrWc5f,neg
Wed Nov 16 14:03:03 PST 2011,Bangalore,global,"Papad Masala, Tikki Masala, Sev Puri, Broken Nippat Masala #chats #dinner http://t.co/sl6GDi3Mq8",neg
Mon Jun 18 15:08:59 PDT 2012,NIL,global,Felices en Panii 😺🍟🍹💁 @panideli #Lunch @ Pani http://t.co/yqtGlCgkKP,neg
Wed Feb 16 02:24:11 PST 2011,"Welwyn Garden City, Herts.",global,Never been to an Indian restaurant where there is a white MC??. #wtf #dinner,neg
Tue Sep 20 23:37:28 PDT 2011,"Worcester, MA",global,Indian food on deck! #workflow #today #meal #indian #chicken #lunch#foodporn http://t.co/gtmpq3kxhO,pos
Tue Oct 26 15:26:45 PDT 2010,Made in Wolverhampton,global,"Chicken samosa for starter, tandoori paneer for main,  courtesy of @keval_chavda #housewife #yummy #dinner",pos
Fri Nov 02 09:43:24 PDT 2012,NIL,global,#Vegetarian-friendly Masala Dosa. #Hawker #House #Street Feast #Brunch #WBali #Seminyak #Bali #Food… http://t.co/ZuaYoU9piG,neg
Sat Mar 16 05:10:59 PDT 2013,Trinidad & Tobago,global,Puppy shark in tambrin chutney with veggies #dinner #longtimeiehpostsomefood #nyamnyamnyam http://t.co/LFgIu5bUDa,pos
Fri Aug 02 23:47:16 PDT 2013,Jakarta,global,Nasi Biryani with Gulai Ayam.. @dapoermelayu epiwalk.. #foodie #foodgram #foodforthesoul #dinner… http://t.co/E6pwmD1V5T,neg
Thu Sep 02 07:46:12 PDT 2010,NIL,global,Nasi Uduk pasar puri & snack2.. #breakfast #office #freeday http://t.co/U1rbiC1AZb,pos
Tue Jul 14 07:56:58 PDT 2009,Wonderland Philippines,global,Mutton Mirchi Masala #newbombay #lunch #indianfood #love http://t.co/dgobz3NyzT,pos
Fri Mar 12 09:26:53 PST 2010,LET'S GET LOST!!,global,Babamil. Bangun bangun nyemil. #snack #Pepero #Lotte #chocostick #YangMauSini! @ Puri Aman Nusa http://t.co/GonU9eqWs8,pos
Thu Jun 13 06:32:59 PDT 2013,vicenza / milano,global,#Breakfast #coffee BUONGIORNO DAL DIRETTUR #me #colazione #leggera @ headquarter Milano LaFede&IlConte❤️ http://t.co/8lRyvD2gCk,pos
Mon Jul 15 12:51:05 PDT 2013,Dubai,global,"How comforting can a simple #lunch of Paneer Bhurji and fluffy phulkas be! Find out, recipe up on the #blog http://t.co/KZqy8lItBu",pos
Mon Jan 21 10:32:38 PST 2013,ghana,global,#breakfast combo = sobolo + samosa #NSSbreakfast tins,neutral
Sat Jan 07 11:58:50 PST 2012,australia,global,Kadai paneer Spinach chicken  Plain parantha 2plain naan  1 garlic naan..thats all thank u! #dinner,neg
Sun Feb 13 13:02:06 PST 2011,"Manchester, UK",global,RT @SpicesofIndia1: We love these traditional @HowdahFood Masala Banana chips. #snack #yummy http://t.co/E9wr53kMJM,pos
Tue Mar 24 06:46:15 PDT 2009,"Abu Dhabi, UAE",global,Goan Breakfast at Home today http://t.co/HXiS1qGKhq #pao #goa #eggs #breakfast #foodblog,pos
Mon Mar 18 05:30:08 PDT 2013,"Dubai,U.A.E",global,Daal makhni n fish fry anyone? #Lunch #Menu #Fishfry #daalmakhni http://t.co/WEe8whuLKh,neg
Thu Feb 02 11:33:58 PST 2012,N 41°53' 0'' / W 87°38' 0'',global,"Indian food for #dinner - (clockwise from the top) green mong beans, chicken curry, potatoes, carrots,… http://t.co/Mozer7tOhn",pos
Tue Jul 21 09:14:06 PDT 2009,NIL,global,"Leftovers from last night for lunch: quinoa, white rice and red lentil daal #vegan #lunch #quinoa… http://t.co/MHp0yagM5Q",neg
Fri Jun 04 11:02:40 PDT 2010,NIL,global,RT @Mischeviouseyes: Daal makhni n fish fry anyone? #Lunch #Menu #Fishfry #daalmakhni http://t.co/WEe8whuLKh,neg
