Date,Location,Country,Text,Sentiment
Mon May 20 09:00:26 PDT 2013,"Los Angeles, CA",United States,RT @17sirens: Best Falafel Burger #Recipe http://t.co/LNf2kwv4yD #MeatlessMonday #Vegetarian #Lunch #recipeoftheday,pos
Sat Oct 15 07:35:07 PDT 2011,Greenbrier Tower II ,United States,RT @17sirens: Best Falafel Burger #Recipe http://t.co/LNf2kwv4yD #MeatlessMonday #Vegetarian #Lunch #recipeoftheday,pos
Tue Jan 18 04:24:55 PST 2011,World of the Taste,United States,RT @17sirens: Best Falafel Burger #Recipe http://t.co/LNf2kwv4yD #MeatlessMonday #Vegetarian #Lunch #recipeoftheday,pos
Sat Jun 05 12:04:56 PDT 2010,NIL,Egypt,Every so often I crave a savoury #breakfast. Hummus on #sprouted rye with #microgreen arugula 💜… http://t.co/k1Nnn8oQzE,pos
Sat May 01 05:23:26 PDT 2010,NIL,Egypt,Assembled at home lunch - falafel wrap! #lunch #lunchbox http://t.co/mEQWLmx51o,neg
Mon Oct 25 05:55:29 PDT 2010,NIL,Egypt,"carrots w hummus, blackberries, raw cashews, quinoa w hummus 😊 #lunch #twye http://t.co/WSiWMs3sIJ",neg
Mon Nov 28 11:43:22 PST 2011,"Tolleson, Arizona",United States,"#lunch Having spicy hummus and pita chips for lunch, my girlfriend is the reason I love hummus now.… http://t.co/ecx9Mx8BQM",pos
Wed Apr 17 03:59:33 PDT 2013,NIL,Egypt,Hummus Recipe http://t.co/3JEICjgGFb  #recipe #yummy #food #foodpeople  #dinner #dinnertonight #lunch,pos
Sun Sep 25 00:11:17 PDT 2011,NIL,Egypt,Hummus Recipe http://t.co/EQwm7I3sqY  #recipe #yummy #food #foodpeople  #dinner #dinnertonight #lunch,pos
Wed Apr 11 07:14:28 PDT 2012,NIL,Egypt,RT @17sirens: Best Falafel Burger #Recipe http://t.co/LNf2kwv4yD #MeatlessMonday #Vegetarian #Lunch #recipeoftheday,pos
Thu Feb 02 11:18:51 PST 2012,canada,Canada,#MookEats - #FriendsDay #Dinner happens every year the day after #familyday. Tonight: Hummus & Baba… http://t.co/gh0d7ocgzY,neg
Thu Feb 02 11:18:51 PST 2012,NIL,Egypt,Hummus Recipe http://t.co/3JEICjgGFb  #recipe #yummy #food #foodpeople  #dinner #dinnertonight #lunch,pos
Sun Jun 26 05:50:22 PDT 2011,NIL,Egypt,Hummus Recipe http://t.co/EQwm7I3sqY  #recipe #yummy #food #foodpeople  #dinner #dinnertonight #lunch,pos
Sat Apr 20 02:41:50 PDT 2013,London,United Kingdom,"Toasted halloumi , roasted red peppers and sun blushed tomatos #lunch http://t.co/JEXZwfSW2f",neutral
Mon Dec 31 06:03:49 PST 2012,"Atlanta, GA",United States,"Morning complete! eggs, spinach, and hummus for #breakfast. Then a nice relaxing morning #yoga session. #innerpeace http://t.co/lFo4i7EuHy",neutral
Sat Oct 27 13:39:30 PDT 2012,Abu Dhabi U.A.E,United States,Shawarma baby!! #dinner http://t.co/e5S96GfIZr,neutral
Thu Sep 22 02:46:55 PDT 2011,NIL,Egypt,Hummus Recipe http://t.co/nY08Vbkpfs  #recipe #yummy #food #foodpeople  #dinner #dinnertonight #lunch,pos
Mon Aug 30 00:04:17 PDT 2010,"Orlando, FL, USA",United States,Tony's Deli in #sanfordfl - Always yummy! Best falafel and gyros around ;) #gyros #lunch http://t.co/Eh5KHTDZDL,pos
Wed Apr 28 19:27:16 PDT 2010,oxford uk,United Kingdom,RT @JamieOliverCom: Super easy Friday #Lunch idea spicy kofta kebabs w/ crunchy salad and cool yoghurt Yhttp://goo.gl/cKxcaZ http://t.co/m7…,pos
Sun May 30 23:41:12 PDT 2010,"Saint Clair Shores, Michigan",United States,RT @17sirens: Best Falafel Burger #Recipe http://t.co/LNf2kwv4yD #MeatlessMonday #Vegetarian #Lunch #recipeoftheday,pos
Mon Mar 30 04:41:04 PDT 2015,NIL,Egypt,Hummus Recipe http://t.co/ChSWG4593J  #recipe #yummy #food #foodpeople  #dinner #dinnertonight #lunch,pos
Mon Nov 26 19:02:38 PST 2012,NIL,Egypt,Snack Bar: Roasted Garlic Hummus http://t.co/qqz2dawC6X #snack #recipe,neutral
Mon Nov 07 15:40:31 PST 2011,UK,United Kingdom,"Roast Vegetable and Halloumi Couscous - Given how popular my squash, roast vegetable... http://t.co/f7kKb1ZCoz #cheese #healthy #lunch",neg
Sun Dec 12 06:20:45 PST 2010,California,United States,Mujaddara - Persian Lentils Rice and Caramelized Onions. Served with cilantro lemon yogurt. #dinner #vegetarian http://t.co/Eb3EyVqRXC,neg
Mon Sep 28 18:13:03 PDT 2015,NIL,Egypt,by @KitchenRebel: Mujaddara - Persian Lentils Rice and Caramelized Onions. Served with cilantro lemon yogurt. #dinner #veget...  #veggiebuzz,neg
Wed Jun 26 11:18:24 PDT 2013,"UaQ , ♥",United States,#lunch @ Shawarma Station http://t.co/9hKmmztG9H,neg
Sat May 16 00:22:54 PDT 2015,Sheikh Zayed Rd & Mankhool Rd,United Arab Emirates,You’ll have trouble finishing this Lamb Kofta Burger at #Charlies!  #lunch #grilled #fries #burger #foodcoma http://t.co/xSkF8lKtK8,neg
Mon Oct 12 07:10:10 PDT 2015,NE Lincs,United States,"The steak panini returns to the specials board today. Also, pulled pork buns, lamb kofta wraps & homemade hummus wraps with roast veg #lunch",pos
Mon Nov 14 06:08:18 PST 2011,NIL,Egypt,"Mandi Chicken, Madfoon Mutton, Grilled Shery arrives at the table. Siesta after this? #roadtrip #Hatta #lunch http://t.co/558Z0CBMiZ",pos
Wed May 05 09:13:09 PDT 2010,Bellatrix' bed,United States,1/4 hummus 1/4 baba ganoush 1/2 tuna #dinner #protein #vscocam http://t.co/LqyZxWc4za,pos
Fri Jan 23 17:36:00 PST 2009,tha street of alaska,United States,#breakfast egg cheese kale hummus spinach wrap @ Tho House Of Bammm http://t.co/8nbrgvQLzW,neg
Mon Jan 25 06:03:39 PST 2010,tha street of alaska,United States,Photo: #breakfast egg cheese kale hummus spinach wrap (at Tho House Of Bammm) http://t.co/w19l3drEsn,neg
Mon Jul 20 01:16:58 PDT 2015,NIL,Egypt,Hummus Recipe http://t.co/odDKERLRbz  #recipe #yummy #food #foodpeople  #dinner #dinnertonight #lunch,pos
Wed Jul 10 03:51:23 PDT 2013,"Toronto, Canada",Canada,Falafel plate #lunch #yournutritionista #glutenfree #vegan http://t.co/53xAA5H1D1,pos
Tue Jul 17 05:47:13 PDT 2012,NIL,Egypt,Hummus Recipe http://t.co/nY08Vbkpfs  #recipe #yummy #food #foodpeople  #dinner #dinnertonight #lunch,pos
Sat May 28 03:17:30 PDT 2011,"San Francisco, CA",United States,I love purple food! Zesty spice & garlic hummus with purple heirloom carrot sticks. #snack http://t.co/vGzGkgiRXB,pos
Thu Feb 23 07:00:07 PST 2012,"iPhone: 42.351612,-71.058006",United States,RT @skinnyjeans: I love purple food! Zesty spice & garlic hummus with purple heirloom carrot sticks. #snack http://t.co/vGzGkgiRXB,pos
Tue Jan 08 06:27:33 PST 2013,"Philadelphia, Pa",United States,#Lunch today #Mediterranean delight: Caesar #salad and hummus played by Natalie of @thesunflights… http://t.co/jEjyS2jjjx,pos
Mon Apr 02 19:57:22 PDT 2012,London,United Kingdom,Pretty sure the shawarma place is the only one in my vicinity open past midnight so a shawarma it is. #dinner,pos
Sun May 08 05:04:15 PDT 2011,"Vancouver, Canada",Canada,Tired of the same ol' carrots & hummus #snack? Make these tonight: Zain’s White Chia & Cashew Superfood Granola Bars http://t.co/9AK4qlqZI8,neg
Wed Apr 15 00:54:07 PDT 2015,NIL,Egypt,Hummus Recipe http://t.co/3JEICjyPTj  #recipe #yummy #food #foodpeople  #dinner #dinnertonight #lunch,pos
Thu May 12 22:02:25 PDT 2011,NIL,Egypt,Hummus Recipe http://t.co/ChSWG4593J  #recipe #yummy #food #foodpeople  #dinner #dinnertonight #lunch,pos
Tue Mar 30 19:37:15 PDT 2010,"Letterkenny, Ireland",Ireland,Fri specials: Chicken & mushroom pie. Toasted peanuts & halloumi salad with chips. White onion & rosemary soup #lunch #letterkenny,pos
Tue Aug 02 06:01:04 PDT 2011,"MEDELLIN  (^,¬)",Colombia,Foto:   Hummus and mashed avocado spread on a brown rice cake with pepper #healthy #snack #hummus #avocado... http://t.co/UJQoqocF6Y,neutral
Tue May 26 21:24:45 PDT 2015,NIL,Egypt,Hummus Recipe http://t.co/nY08Vbkpfs  #recipe #yummy #food #foodpeople  #dinner #dinnertonight #lunch,pos
Mon Apr 13 06:46:50 PDT 2015,"United States , Philly - PA *",United States,#breakfast#time#تصويري#فطور @ Manakeesh Cafe Bakery http://t.co/sYEBBJpmgO,pos
Fri Sep 06 21:43:34 PDT 2013,"Rochester, NY",United States,"Lunch #review: Byblos Cafe on Main. Falafel OK, not enough tahini in pita, Lentil soup lemony and satisfying! #downtown #lunch #ROC",neg
Tue Aug 10 15:03:54 PDT 2010,"Rochester, New York",United States,"RT @ROCHopHeads: Lunch #review: Byblos Cafe on Main. Falafel OK, not enough tahini in pita, Lentil soup lemony and satisfying! #downtown #l…",neg
Thu Jan 19 12:01:04 PST 2012,"Birmingham, AL ",United States,"Today at the Neighborhood Brew: Green apple smoothie, hummus dip w/ veggie chips #Lunch #StopBy #tweetwhatYoueat @TheBrew22",pos
Sun Nov 20 12:05:50 PST 2011,"Silicon Valley, CA",United States,"Chicken Shawarma #lunch (@ Falafel, etc.) [pic]: http://t.co/KyUomG9pch",pos
Sun Nov 20 12:05:50 PST 2011,"Malang, Indonesia",Indonesia,belum mandi ~~ #breakfast #kfcSarinah #bekal @just_dimas #weekend #morning http://t.co/2qA0JunqMe,neutral
Tue Feb 28 14:30:24 PST 2012,Manila,Philippines,Falafel Pocket for #breakfast #foodporn http://t.co/a02AqC8M77,pos
Fri Mar 11 13:03:18 PST 2011,"Miami, FL",United States,Homemade shish kabob. eddiespaghetti317 spoils me! #bbq #barbeque #love #dinner #dindin #shishkabob… http://t.co/acFK5n4fLs,pos
Fri Feb 27 12:14:36 PST 2009,NIL,Egypt,Hummus Recipe http://t.co/CW4canlFVQ  #recipe #yummy #food #foodpeople  #dinner #dinnertonight #lunch,pos
Sun Feb 27 00:15:22 PST 2011,"iPhone: 40.765186,-73.957939",United States,Homemade hummus and muhammara #dinner http://t.co/ht7HOOoP6Z,pos
Sun Jul 14 07:45:57 PDT 2013,"Dubai, U.A.E | Pakistan",United States,At Bait ul Mandi .. waiting #Food #Lunch #Chicken #Mandi http://t.co/KGzmhmIRDu,neg
Fri Aug 23 04:12:42 PDT 2013,"Sydney, Australia",Australia,Quinoa falafel #brewtown #newtown #cafe #lunch #weekend #coffeeshop #nourished @ Brewtown Newtown http://t.co/EwdCHymnZY,pos
Wed Aug 17 01:34:43 PDT 2011,BALI ll INDONESIA,United States,RT @HussamAijaz: At Bait ul Mandi .. waiting #Food #Lunch #Chicken #Mandi http://t.co/KGzmhmIRDu,neg
Wed Aug 01 16:29:07 PDT 2012,NIL,Egypt,Madfoon Mutton. Mandi on the mind after our roadtrip to Hatta on Friday. Today its from a foodcourt. #lunch #rightnow http://t.co/ErmhpIWmn5,neutral
Wed Feb 07 06:11:35 PST 2007,London,United Kingdom,Mmmmm just eaten THE BEST lountza and halloumi sandwich from @AromaPatisserie #food #snack #lunch #greek #cypriot #nom,pos
Tue May 03 01:03:32 PDT 2011,"424-426 Green Lanes,London N13",United Kingdom,RT @agathaioannou: Mmmmm just eaten THE BEST lountza and halloumi sandwich from @AromaPatisserie #food #snack #lunch #greek #cypriot #nom,pos
Wed Nov 21 08:21:05 PST 2012,London/The World,United States,Veggie burgers don't have to taste of sawdust. Making beetroot and halloumi burgers #lunch #homecooking http://t.co/4codJVzG4s,neg
Tue May 31 09:48:14 PDT 2011,"essex, england",United Kingdom,Lunch!! Homemade hummus #healthy #lunch http://t.co/jGClTJ0b8R,pos
Fri Aug 10 17:29:50 PDT 2012,Mirkwood,United States,"Asparagus, rice, courgette, halloumi and fat free Greek yogurt #dinner #healthy #halloumi… http://t.co/GrhwcGvIfL",pos
Thu Mar 25 12:33:12 PDT 2010,Dnieper,Ukraine,"Time for some coffee, cinnamon swirl and shawarma :)) #midnight #snack @ Starbucks Coffee http://t.co/yS6pKjYiNo",pos
Wed Aug 21 02:32:15 PDT 2013,NIL,Egypt,Hummus Recipe http://t.co/CW4canlFVQ  #recipe #yummy #food #foodpeople  #dinner #dinnertonight #lunch,pos
Thu Feb 10 23:27:31 PST 2011,"Yonkers, NY",United States,Okara burger with hummus and avocado #vegan  #dinner http://t.co/vFuLuNKTe5,neutral
Mon Jun 28 06:54:34 PDT 2010,Santa Barbara ,United States,Hummus with romaine  lettuce. So delicious! #dinner #ayurvediccooking #romainelettuce #hummus… http://t.co/KswZKj2Qs8,pos
Sat Jan 12 11:56:52 PST 2008,NIL,Egypt,Shish Taouk accompanied by the cutest bottle of Tabasco everrrr. #dinner #arabianfood #tabasco… http://t.co/NiFgdioDFw,pos
Fri Feb 27 00:22:24 PST 2009,NIL,Egypt,Hummus Recipe http://t.co/CW4canlFVQ  #recipe #yummy #food #foodpeople  #dinner #dinnertonight #lunch,pos
Wed Nov 21 11:47:53 PST 2012,NIL,Egypt,New Snack Recipe Greek Wraps With White Bean Hummus http://t.co/oyzuWwz2Gy #snack #recipe,pos
Wed May 08 19:12:41 PDT 2013,pampanga,Philippines,It's shawarma rice!!! yumyum :)) #dinner #foodtrip http://t.co/qTXxBydmUO,pos
Fri Jul 19 02:12:20 PDT 2013,Baltimore/DC,United States,Check out this pic of my Shakshouka recipe from @paleospirit! #theancestraltable #paleo #breakfast http://t.co/W0sbuo3lGi,neg
Sun May 12 15:24:16 PDT 2013,Baltimore/DC,United States,Check out this pic of my Shakshouka recipe from @paleospirit! #theancestraltable #paleo #breakfast http://t.co/9GsS4xfHF4,neg
Mon Mar 22 08:00:57 PDT 2010,"Seattle, WA",United States,RT @thedomesticman: Check out this pic of my Shakshouka recipe from @paleospirit! #theancestraltable #paleo #breakfast http://t.co/W0sbuo3l…,neg
Tue Jul 23 08:45:54 PDT 2013,"Peapack, New Jersey",United States,RT @thedomesticman: Check out this pic of my Shakshouka recipe from @paleospirit! #theancestraltable #paleo #breakfast http://t.co/W0sbuo3l…,neg
Tue Dec 11 05:11:12 PST 2012,NIL,Egypt,Falafel Pita Sandwich http://t.co/P5hf0gJ3rT #home #recipes #breakfast #dinner #lunch #party #snacks #wedding #yummy,pos
Mon Feb 09 18:07:46 PST 2009,NIL,Egypt,Falafel Salad http://t.co/jcom2HMojI #recipes #breakfast #dinner #lunch #party #salads #sandwiches #snacks,pos
Sun Sep 01 06:03:14 PDT 2013,New York,United States,"Post workout and grocery shopping #lunch: tofu, hummus and avocado #sandwich + an apple :)… http://t.co/wUrCSULaJO",pos
Thu Jun 16 10:18:55 PDT 2011,World,United States,"RT @Hungry_Runner: Post workout and grocery shopping #lunch: tofu, hummus and avocado #sandwich + an apple :)… http://t.co/wUrCSULaJO",pos
Sat Jan 08 18:46:01 PST 2011,"arizona, usa",United States,Chicken shawarma pita for #lunch from @pitajungle #tweegram #food #foodporn @ Pita Jungle http://t.co/1mdcpItXnf,neg
Fri Oct 01 07:03:05 PDT 2010,"Atlanta, Georgia",United States,Hummus is the greatest dip on God's green earth. #hummus #greekfood #spartan #snack #for #WWEChamber,pos
Mon Aug 27 02:35:39 PDT 2012,pittsburghhhh,United States,I think I consume more hummus than any other human.. #breakfast #lunch and #dinner,pos
Fri Jan 21 04:22:19 PST 2011,NIL,Egypt,Yummy! Halloumi Salad - so Tasty http://t.co/vyEBSYg8lF #snack #recipe,pos
Mon Dec 20 00:29:03 PST 2010,NIL,Egypt,"This #MeatlessMonday, try @stephanieodea's #CrockPot falafel prepared with @BenissimoOils for #dinner. #recipe http://t.co/DoumUYXmLl",pos
Fri Sep 17 04:37:33 PDT 2010,sf bay area,United States,"RT @BenissimoOils: This #MeatlessMonday, try @stephanieodea's #CrockPot falafel prepared with @BenissimoOils for #dinner. #recipe http://t.…",pos
Sat Jul 27 14:31:36 PDT 2013,NIL,Egypt,Hummus Recipe http://t.co/nY08Vbkpfs  #recipe #yummy #food #foodpeople  #dinner #dinnertonight #lunch,pos
Wed Nov 14 01:29:46 PST 2012,Dubai,United Arab Emirates,Why hello there mixed meat shawarma plate #dinner #wafigourmet #lebanese #food http://t.co/Upy32x9j9s,neg
Sun Jan 16 11:48:54 PST 2011,"Lookout Mountain, GA, USA",United States,RT @glampacker: Why hello there mixed meat shawarma plate #dinner #wafigourmet #lebanese #food http://t.co/Upy32x9j9s,neg
Sun Feb 27 13:26:37 PST 2011,NIL,Egypt,Hummus Recipe http://t.co/Z5Y72MnF0J  #recipe #yummy #food #foodpeople  #dinner #dinnertonight #lunch,neutral
Tue Sep 20 23:37:28 PDT 2011,World of the Taste,United States,RT @RileySircher: Hummus Recipe http://t.co/Z5Y72MnF0J  #recipe #yummy #food #foodpeople  #dinner #dinnertonight #lunch,neutral
Sat Mar 27 01:46:28 PDT 2010,NIL,Egypt,Fattoush Salad http://t.co/4nlNFlVdt0 #recipes #breakfast #dinner #lunch #party #salads #sandwiches #snacks,pos
Sun Jan 17 20:40:01 PST 2010,NIL,Egypt,Hummus Recipe http://t.co/2EIW8wTYnU  #recipe #yummy #food #foodpeople  #dinner #dinnertonight #lunch,pos
Wed Apr 28 14:27:07 PDT 2010,Canmore   Alberta,Canada,Kabak Dolma - Stuffed Zuchinni ready for #dinner http://t.co/7XqgMIFoGV,neg
Thu Jun 27 23:28:08 PDT 2013,Canmore   Alberta,Canada,Kabak Dolma - Stuffed Zuchinni ready for #dinner http://t.co/zkh0zTa23Y,neg
Thu Jun 13 06:32:59 PDT 2013,NIL,Egypt,Hummus Recipe http://t.co/CW4canlFVQ  #recipe #yummy #food #foodpeople  #dinner #dinnertonight #lunch,pos
Wed Sep 15 14:28:26 PDT 2010,NIL,Egypt,Hummus Recipe http://t.co/DFAQbkJNKb  #recipe #yummy #food #foodpeople  #dinner #dinnertonight #lunch,pos
Fri Oct 02 00:15:54 PDT 2015,NIL,Egypt,Hummus Recipe http://t.co/2EIW8wTYnU  #recipe #yummy #food #foodpeople  #dinner #dinnertonight #lunch,pos
Wed Dec 30 09:42:33 PST 2009,"manila, philippines",Philippines,takoyaki and shawarma answered my tummy call tonight. #dinner #piggydiaries,neg
Sun Jan 24 19:54:22 PST 2010,Brooklyn NY,United States,"Falafel wraps with Lebany, eggs and vegetables.  #lunch http://t.co/yhiXA0BsSG",pos
Wed May 30 14:58:54 PDT 2012,NIL,Egypt,Hummus Recipe http://t.co/nY08Vbkpfs  #recipe #yummy #food #foodpeople  #dinner #dinnertonight #lunch,pos
Wed Nov 10 08:19:50 PST 2010,World of the Taste,United States,RT @GrandmasComfort: Hummus Recipe http://t.co/nY08Vbkpfs  #recipe #yummy #food #foodpeople  #dinner #dinnertonight #lunch,pos
Thu Jan 03 08:04:35 PST 2013,London ,United Kingdom,"Homemade falafel on a bed of salad, with sautéed zucchini & guacamole👌#WIBTInstaFood#dinner#health… http://t.co/YVocXKj6a5",pos
Tue Sep 15 13:17:46 PDT 2015,*Houston*,United States,Carrots & Hummus #snack,pos
Tue Oct 25 22:14:18 PDT 2011,"Santa Cruz, CA",United States,I love/hate how Falafel House Santa Cruz is not nearly as crowded as Erik's Deli down the street! #moreforme #imthemayor #lunch #erickssucks,neg
Tue Feb 23 04:50:22 PST 2010,California,United States,Today's yummy snack - pretzel crisps with hummus #fitfood #snack http://t.co/MVK49QTwBh,pos
Sat Oct 22 05:16:33 PDT 2011,"Chesapeake, Virginia 23320",United States,Chicken shawarma with yellow rice and baba ganoush for dinner .. #Mediterranean #food #dinner http://t.co/pMgB4ig8RH,neg
Fri Jul 31 05:20:58 PDT 2015,NIL,Egypt,Hummus Recipe http://t.co/CW4canlFVQ  #recipe #yummy #food #foodpeople  #dinner #dinnertonight #lunch,pos
Fri Sep 20 14:03:02 PDT 2013,World of the Taste,United States,RT @GrandmasComfort: Hummus Recipe http://t.co/CW4canlFVQ  #recipe #yummy #food #foodpeople  #dinner #dinnertonight #lunch,pos
Fri Jul 15 13:28:55 PDT 2011,"Segambut, Kuala Lumpur",Malaysia,Shawarma Chicken . #throwback #nasiarab #shawarma #chicken #dinner #meal #delicious http://t.co/UAP1aWGQWq,pos
Thu Nov 01 09:05:04 PDT 2012,NIL,Egypt,Завтрак. Since 2009 🙊 #breakfast #plate #oatmeal #chocolate #healthyfood #healthy #food @ Hummus &… http://t.co/Ot8XlhpMM9,pos
Fri Jul 19 07:36:53 PDT 2013,"Toronto, Canada",Canada,WQW  #Lunch #Special 3: 2 Beef Shawarma Wraps $8.99 Ali Babas. http://t.co/SY5ZfbWF9o More West Queen West lunches: http://t.co/xdd5dO09E9,neutral
Thu Feb 24 12:06:06 PST 2011,789 Queen Street West Toronto,Canada,WQW  #Lunch #Special 3: 2 Beef Shawarma Wraps $8.99 Ali Babas. http://t.co/Qay65iWw8Z More West Queen West lunches: http://t.co/ssabr5GYyd,neutral
Mon Mar 21 04:29:46 PDT 2011,"London, UK ",United Kingdom,"We're having #grilled #salmon, #flatbread with hummus and #coleslaw for #lunch. Yum!",pos
Thu Jun 04 23:45:09 PDT 2015,"Marikina City, Philippines",Philippines,Shawarma Rice 😋 #Persian #Food #Foodgasm #Dinner #Wednesday #NoFilter http://t.co/varqLKczWE,pos
Tue Apr 07 13:45:51 PDT 2015,Germany,Germany,Falafel *nom nom nom* #dinner #food #foodpic #veggi #vegetarian #healthy #salad #healthyfood… http://t.co/ZPhlLRz2sH,pos
Wed May 13 18:35:34 PDT 2015,NIL,Egypt,Yummy lunch! Sweet peppers with hummus and strawberries 👍🍓🍴#lunch #toddlerapproves #mommyblogger… http://t.co/YAaISF8HBb,pos
Sun Oct 18 06:06:33 PDT 2015,NIL,Egypt,Thanks @Simesh for yum homemade hummus 😘 #healthyeating #detox #workinglate #snack http://t.co/kEef9Qfc4C,pos
Mon Apr 22 07:52:55 PDT 2013,Instagram - ayjayalgood,United States,Kofta with potatoes & rice. Taboolah on the side. #Lunch #LETSGETFAT #ALGOODATTACK http://t.co/ZOyO1Xg3jy,neg
Sun Jan 17 03:35:03 PST 2010,East Coast,Singapore,I love hummus but hate celery... What a dilemma. #lunch #nofilter #hummus #dilemma #twitter http://t.co/GUPjszJdV2,neg
